"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Consolidated Appropriations Act of 2021 Implementation Fund","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOE","Benefits - Payroll","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Fund for the Improvement of Postsecondary Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Federal Exchange Operations","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Federal Family Education Loan (FFEL)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Federal Supplemental Educational Opportunity Grant (FSEOG)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Grants - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOE","Benefits - Travel","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Gaining Early Awareness and Readiness for Undergraduate Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Settlements - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","FCC Affordable Connectivity Program (ACP)","Non-Compliant","3.0","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","Historic Preservation Fund Grants-In-Aid","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Wage and Hour Division","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Maryland Total Cost of Care (Benefits)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Employment & Training Administration - Dislocated Worker Employment and Training Activities - National Reserves Demos","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Impact Aid","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Employment & Training Administration - Permanent Labor Certification for Foreign Workers","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","Water and Related Resources, Bureau of Reclamation, Interior - BIL","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Aviation Administration Operations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Occupational Safety and Health Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOJ","Law Enforcement","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Migrant Education College Assistance Migrant Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Meaningful Use of EHRs","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Office of Federal Contract Compliance Programs","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Federal Work-Study","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicaid Home Health Planning Grants","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Office of Workers' Compensation - Energy Employees Occupational Illness Compensation","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Railroad Administration Grants to National Railroad Passenger Corporation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - High Cost Modernized","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Veterans Employment Training Service - Homeless Veterans' Reintegration Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - Schools and Libraries","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Transit Administration Transit Infrastructure Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Gallaudet University","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Federal Citizen Services Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Bureau of Labor Statistics - Executive Direction and Staff Services","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - State Strike Teams for Resident & Employee Safety","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Operating Expenses (Direct)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Strike Teams for Resident & Employee Safety","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Indian Education - Special Programs for Indian Children","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Medicare & Medicaid Services (CMS) - Survey and Certification (Grants to States for Medicaid)","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Employment & Training Administration - Indian and Native American Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Health Resources and Services Administration (HRSA) - Health Workforce","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Aviation Administration Research, Engineering and Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Maritime Administration Approval Workflow Contract Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Veterans Employment Training Service - Transition Assistance Program Employment Workshop","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Adoption Opportunities","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Independent Living Services for Older Individuals Who are Blind","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Transit Administration Emergency Relief Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Child Support Services Research","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Statewide Family Engagement Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Family Violence Prevention and Services/Discretionary","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Maritime Administration Electronic Invoicing System Ship Manager Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","National Institutes of Health (NIH) - Advanced Research Projects Agency for Health","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Personnel Compensation and Benefits","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Teacher and School Leader Incentive Grants (formerly the Teacher Incentive Fund)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Maritime Administration Personnel Compensation and Benefits","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Service Projects","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Tribally Controlled Postsecondary Career and Technical Institutions","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Grants to States for Access and Visitation Programs","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","National Institutes of Health (NIH) - National Institute of Environmental Health Sciences","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Motor Carrier Safety Administration Motor Carrier Safety Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Guardianship Assistance","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Office of the Assistant Secretary for Health (OASH) - General Departmental Management","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","National Highway Traffic Safety Administration Highway Traffic Safety Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Native American Programs","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","William D. Ford Federal Direct Loan Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Office of the Secretary Aviation Manufacturing Jobs Protection Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","School Safely National Activities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Office of the Assistant Secretary for Health (OASH) - Teen Pregnancy Prevention","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Pipeline and Hazardous Materials Safety Administration Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education - Special Olympics Education Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","National Highway Traffic Safety Administration","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Clean Water State Revolving Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Maritime Administration Student Incentive Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Office of Inspector General Salaries and Expenses","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance Wilson/Fish Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FEC","Federal Election Campaign Act (FECA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Office of the Secretary Grant Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Title V State Sexual Risk Avoidance Education (Title V State SRAE) Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Substance Abuse and Mental Health Services Administration (SAMHSA) - Children's Mental Health Services","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Commercial Pay - U.S. Army Corps of Engineers (USACE)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Community Living (ACL) - Alzheimers Programs","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HUD","Community Planning and Development - Community Development Block Grants (CDBG) - CDBG Insular Areas - CDBG Entitlement - CDBG Non-Entitlement","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Civilian Pay – Department of Air Force (DAF)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Health Benefits – Administrative","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Community Living (ACL) - Protection & Advocacy Programs","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Commercial Pay – General Fund Enterprise Business System (GFEBS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GCRC","Comprehensive Plan Projects and Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Pay Navy – Reserve","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HUD","Federal Housing Administration - Other Disbursements","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Government-wide Policy (Reimbursable)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Health Benefits – TRICARE Medicare Eligible Program (TMEP)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Strategic Preparedness and Response (ASPR) - Contract Management and Acquisitions","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Child Welfare Research Training or Demonstration","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Strategic Preparedness and Response (ASPR) - Management Operations","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HUD","Federal Housing Administration - Single Family Claims","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","DC Opportunity Scholarship Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Commercial Pay – Integrated Accounts Payable System (IAPS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Enhance Safety of Children Affected by Substance Abuse","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Teacher Quality Partnership Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Disability Innovation Fund (DIF)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Education Stabilization Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - MaryLee Allen Promoting Safe and Stable Families Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Arts in Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Career and Technical Education - Grants to Native Americans and Alaska Natives","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HUD","Public and Indian Housing - Indian Community Development Block Grants","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance Discretionary Grants","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Health Benefits – TRICARE East Region Program (East)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Transition Programs for Students with Intellectual Disabilities into Higher Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","IMLS","Museums for America","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Charter Schools","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Clean School Bus Program - Grants and Rebates","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
